,CDPRO,DESCR,UNIDA,PRCOM,FATOR,DILUICAO,EQUIV,DENSIDADE,PRVEN,ARGUMENTO,PARAMETRO
16026,31059.0,SILICONE P/DERMATO,G  ,0.1745,3.9052,1.0,1.0,0.972,0.68146,,
16027,39413.0,VS 200-350,G  ,0.1745,3.9052,1.0,1.0,0.972,0.68146,,
16028,55311.0,OL SILICONE,G  ,0.1745,3.9052,1.0,1.0,0.972,0.68146,,
16029,23439.0,OLEO SILICONE,G  ,0.1745,3.9052,1.0,1.0,0.972,0.68146,,
16030,23440.0,OL SILICONE,G  ,0.1745,3.9052,1.0,1.0,0.972,0.68146,,
16031,23756.0,SILICONE DC 200/350,G  ,0.1745,3.9052,1.0,1.0,0.972,0.68146,,
16032,23757.0,DIMETICONE P/DERMATO,G  ,0.1745,3.9052,1.0,1.0,0.972,0.68146,,
16033,25692.0,SILICONE DM350,G  ,0.1745,3.9052,1.0,1.0,0.972,0.68146,,
16034,30422.0,OL SILICONE 200F 100CS,G  ,0.1745,3.9052,1.0,1.0,0.972,0.68146,,
16035,30423.0,BELSIL DM 350,G  ,0.1745,3.9052,1.0,1.0,0.972,0.68146,,
16036,31059.0,SILICONE P/DERMATO,G  ,0.1745,3.9052,1.0,1.0,0.972,0.68146,,
16037,39413.0,VS 200-350,G  ,0.1745,3.9052,1.0,1.0,0.972,0.68146,,
16038,55311.0,OL SILICONE,G  ,0.1745,3.9052,1.0,1.0,0.972,0.68146,,
16039,23439.0,OLEO SILICONE,G  ,0.1745,3.9052,1.0,1.0,0.972,0.68146,,
16040,23440.0,OL SILICONE,G  ,0.1745,3.9052,1.0,1.0,0.972,0.68146,,
16041,23756.0,SILICONE DC 200/350,G  ,0.1745,3.9052,1.0,1.0,0.972,0.68146,,
16042,23757.0,DIMETICONE P/DERMATO,G  ,0.1745,3.9052,1.0,1.0,0.972,0.68146,,
16043,25692.0,SILICONE DM350,G  ,0.1745,3.9052,1.0,1.0,0.972,0.68146,,
16044,30422.0,OL SILICONE 200F 100CS,G  ,0.1745,3.9052,1.0,1.0,0.972,0.68146,,
16045,30423.0,BELSIL DM 350,G  ,0.1745,3.9052,1.0,1.0,0.972,0.68146,,
16046,31059.0,SILICONE P/DERMATO,G  ,0.1745,3.9052,1.0,1.0,0.972,0.68146,,
16047,39413.0,VS 200-350,G  ,0.1745,3.9052,1.0,1.0,0.972,0.68146,,
16048,55311.0,OL SILICONE,G  ,0.1745,3.9052,1.0,1.0,0.972,0.68146,,
16049,32318.0,MAPOL UA 002,G  ,0.033,15.8895,1.0,1.0,0.92,0.52435,,
16050,36969.0,OSU,G  ,0.033,15.8895,1.0,1.0,0.92,0.52435,,
16051,67696.0,OL SEMENTE UVA,G  ,0.033,15.8895,1.0,1.0,0.92,0.52435,,
16052,55335.0,OL UVA,G  ,0.033,15.8895,1.0,1.0,0.92,0.52435,,
16053,32318.0,MAPOL UA 002,G  ,0.033,15.8895,1.0,1.0,0.92,0.52435,,
16054,36969.0,OSU,G  ,0.033,15.8895,1.0,1.0,0.92,0.52435,,
16055,67696.0,OL SEMENTE UVA,G  ,0.033,15.8895,1.0,1.0,0.92,0.52435,,
16056,55335.0,OL UVA,G  ,0.033,15.8895,1.0,1.0,0.92,0.52435,,
16057,32318.0,MAPOL UA 002,G  ,0.033,15.8895,1.0,1.0,0.92,0.52435,,
16058,36969.0,OSU,G  ,0.033,15.8895,1.0,1.0,0.92,0.52435,,
16059,67696.0,OL SEMENTE UVA,G  ,0.033,15.8895,1.0,1.0,0.92,0.52435,,
16060,55335.0,OL UVA,G  ,0.033,15.8895,1.0,1.0,0.92,0.52435,,
16061,35780.0,OMEGA 3 LIQUIDO,G  ,0.079,20.5038,1.0,1.66,0.93,1.6198,,
16062,38524.0,OMEGA 3 VEGETAL LIQ,G  ,0.079,20.5038,1.0,1.0,0.93,1.6198,,
16063,55347.0,OL LINHACA MARROM,G  ,0.079,20.5038,1.0,1.0,0.93,1.6198,,
16064,35780.0,OMEGA 3 LIQUIDO,G  ,0.079,20.5038,1.0,1.66,0.93,1.6198,,
16065,38524.0,OMEGA 3 VEGETAL LIQ,G  ,0.079,20.5038,1.0,1.0,0.93,1.6198,,
16066,35780.0,OMEGA 3 LIQUIDO,G  ,0.079,20.5038,1.0,1.66,0.93,1.6198,,
16067,38524.0,OMEGA 3 VEGETAL LIQ,G  ,0.079,20.5038,1.0,1.0,0.93,1.6198,,
16068,3414.0,PANTOTENATO DE CALCIO,G  ,0.49,10.3589,1.04,1.0,0.64,5.07586,,
16069,9681.0,PANTOTENATO CALCIO,G  ,0.49,10.3589,1.04,1.0,0.64,5.07586,,
16070,25666.0,VIT B5 (PANTOTENATO CALCIO),G  ,0.49,10.3589,1.04,1.0,0.64,5.07586,,
16071,36040.0,D PANTENOL - USO ORAL,G  ,0.49,10.3589,1.04,1.0,0.64,5.07586,,
16072,37089.0,PRO VITAMINA B5,G  ,0.49,10.3589,1.04,1.0,0.64,5.07586,,
16073,37090.0,PRO VIT B5,G  ,0.49,10.3589,1.04,1.0,0.64,5.07586,,
16074,38968.0,DEXPANTENOL P/ CAPS,G  ,0.49,10.3589,1.04,1.0,0.64,5.07586,,
16075,54707.0,AC PANTOTENICO,G  ,0.49,10.3589,1.04,1.09,0.64,5.07586,,
16076,62704.0,VIT B5,G  ,0.49,10.3589,1.04,1.09,0.64,5.07586,,
16077,55463.0,D PANTOTENATO CALCIO,G  ,0.49,10.3589,1.04,1.0,0.64,5.07586,,
16078,3414.0,PANTOTENATO DE CALCIO,G  ,0.49,10.3589,1.04,1.0,0.64,5.07586,,
16079,9681.0,PANTOTENATO CALCIO,G  ,0.49,10.3589,1.04,1.0,0.64,5.07586,,
16080,25666.0,VIT B5 (PANTOTENATO CALCIO),G  ,0.49,10.3589,1.04,1.0,0.64,5.07586,,
16081,36040.0,D PANTENOL - USO ORAL,G  ,0.49,10.3589,1.04,1.0,0.64,5.07586,,
16082,37089.0,PRO VITAMINA B5,G  ,0.49,10.3589,1.04,1.0,0.64,5.07586,,
16083,37090.0,PRO VIT B5,G  ,0.49,10.3589,1.04,1.0,0.64,5.07586,,
16084,38968.0,DEXPANTENOL P/ CAPS,G  ,0.49,10.3589,1.04,1.0,0.64,5.07586,,
16085,54707.0,AC PANTOTENICO,G  ,0.49,10.3589,1.04,1.09,0.64,5.07586,,
16086,62704.0,VIT B5,G  ,0.49,10.3589,1.04,1.09,0.64,5.07586,,
16087,55463.0,D PANTOTENATO CALCIO,G  ,0.49,10.3589,1.04,1.0,0.64,5.07586,,
16088,3414.0,PANTOTENATO DE CALCIO,G  ,0.49,10.3589,1.04,1.0,0.64,5.07586,,
16089,9681.0,PANTOTENATO CALCIO,G  ,0.49,10.3589,1.04,1.0,0.64,5.07586,,
16090,25666.0,VIT B5 (PANTOTENATO CALCIO),G  ,0.49,10.3589,1.04,1.0,0.64,5.07586,,
16091,36040.0,D PANTENOL - USO ORAL,G  ,0.49,10.3589,1.04,1.0,0.64,5.07586,,
16092,37089.0,PRO VITAMINA B5,G  ,0.49,10.3589,1.04,1.0,0.64,5.07586,,
16093,37090.0,PRO VIT B5,G  ,0.49,10.3589,1.04,1.0,0.64,5.07586,,
16094,38968.0,DEXPANTENOL P/ CAPS,G  ,0.49,10.3589,1.04,1.0,0.64,5.07586,,
16095,54707.0,AC PANTOTENICO,G  ,0.49,10.3589,1.04,1.09,0.64,5.07586,,
16096,62704.0,VIT B5,G  ,0.49,10.3589,1.04,1.09,0.64,5.07586,,
16097,55463.0,D PANTOTENATO CALCIO,G  ,0.49,10.3589,1.04,1.0,0.64,5.07586,,
16098,14187.0,FILTRO ANTI SOLAR UVB,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16099,17504.0,NEO HELIOPAN AV,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16100,23214.0,PARSOL,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16101,23215.0,NH AV,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16102,23216.0,UVINUL MC 80,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16103,23829.0,OCTILMETOXICINAMATO,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16104,32074.0,EUSOLEX 2292,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16105,59791.0,GIVTAN,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16106,66564.0,FILTRO SOLAR UVB,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16107,69474.0,PARSOL MCX,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16108,76168.0,ESCALOL 557,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16109,76170.0,OCTYL METHOXYCINNAMATE,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16110,97871.0,GIVTAN F,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16111,55505.0,METOXICINAMATO OCTILA,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16112,14187.0,FILTRO ANTI SOLAR UVB,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16113,17504.0,NEO HELIOPAN AV,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16114,23214.0,PARSOL,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16115,23215.0,NH AV,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16116,23216.0,UVINUL MC 80,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16117,23829.0,OCTILMETOXICINAMATO,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16118,32074.0,EUSOLEX 2292,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16119,59791.0,GIVTAN,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16120,66564.0,FILTRO SOLAR UVB,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16121,69474.0,PARSOL MCX,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16122,76168.0,ESCALOL 557,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16123,76170.0,OCTYL METHOXYCINNAMATE,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16124,97871.0,GIVTAN F,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16125,55505.0,METOXICINAMATO OCTILA,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16126,14187.0,FILTRO ANTI SOLAR UVB,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16127,17504.0,NEO HELIOPAN AV,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16128,23214.0,PARSOL,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16129,23215.0,NH AV,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16130,23216.0,UVINUL MC 80,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16131,23829.0,OCTILMETOXICINAMATO,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16132,32074.0,EUSOLEX 2292,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16133,59791.0,GIVTAN,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16134,66564.0,FILTRO SOLAR UVB,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16135,69474.0,PARSOL MCX,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16136,76168.0,ESCALOL 557,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16137,76170.0,OCTYL METHOXYCINNAMATE,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16138,97871.0,GIVTAN F,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16139,55505.0,METOXICINAMATO OCTILA,G  ,0.1794,13.828,1.0,1.0,1.0103,2.48074,,
16140,28623.0,PEROXIDO HIDROGENIO 35%,G  ,0.0241,12.0621,1.0,1.0,1.0,0.2907,,
16141,28628.0,IX 351 B,G  ,0.0241,12.0621,1.0,1.0,1.0,0.2907,,
16142,37290.0,H2O2,G  ,0.0241,12.0621,1.0,1.0,1.0,0.2907,,
16143,40302.0,PEROXIDO HIDROGENIO P/SOL %,G  ,0.0241,12.0621,1.0,2.86,1.0,0.2907,,
16144,62455.0,PERIDROL,G  ,0.0241,12.0621,1.0,1.0,1.0,0.2907,,
16145,55530.0,PEROXIDO HIDROGENIO,G  ,0.0241,12.0621,1.0,1.0,1.0,0.2907,,
16146,28623.0,PEROXIDO HIDROGENIO 35%,G  ,0.0241,12.0621,1.0,1.0,1.0,0.2907,,
16147,28628.0,IX 351 B,G  ,0.0241,12.0621,1.0,1.0,1.0,0.2907,,
16148,37290.0,H2O2,G  ,0.0241,12.0621,1.0,1.0,1.0,0.2907,,
16149,40302.0,PEROXIDO HIDROGENIO P/SOL %,G  ,0.0241,12.0621,1.0,2.86,1.0,0.2907,,
16150,62455.0,PERIDROL,G  ,0.0241,12.0621,1.0,1.0,1.0,0.2907,,
16151,55530.0,PEROXIDO HIDROGENIO,G  ,0.0241,12.0621,1.0,1.0,1.0,0.2907,,
16152,28623.0,PEROXIDO HIDROGENIO 35%,G  ,0.0241,12.0621,1.0,1.0,1.0,0.2907,,
16153,28628.0,IX 351 B,G  ,0.0241,12.0621,1.0,1.0,1.0,0.2907,,
16154,37290.0,H2O2,G  ,0.0241,12.0621,1.0,1.0,1.0,0.2907,,
16155,40302.0,PEROXIDO HIDROGENIO P/SOL %,G  ,0.0241,12.0621,1.0,2.86,1.0,0.2907,,
16156,62455.0,PERIDROL,G  ,0.0241,12.0621,1.0,1.0,1.0,0.2907,,
16157,55530.0,PEROXIDO HIDROGENIO,G  ,0.0241,12.0621,1.0,1.0,1.0,0.2907,,
16158,22083.0,CITR PIRIDOXINA,G  ,0.42,7.1636,1.0,1.0,0.61,3.00871,UI                            ,1000
16159,24975.0,VIT B6,G  ,0.42,7.1636,1.0,1.0,0.61,3.00871,UI                            ,1000
16160,35832.0,PIRIDOXAMINA HCL,G  ,0.42,7.1636,1.0,1.0,0.61,3.00871,UI                            ,1000
16161,39286.0,CLORIDRATO DE PIRIDOXINA,G  ,0.42,7.1636,1.0,1.0,0.61,3.00871,UI                            ,1000
16162,45718.0,PIRIDOXINA HCL,G  ,0.42,7.1636,1.0,1.0,0.61,3.00871,UI                            ,1000
16163,58683.0,PIRIDOXINA,G  ,0.42,7.1636,1.0,1.0,0.61,3.00871,UI                            ,1000
16164,67039.0,ADERMINA,G  ,0.42,7.1636,1.0,1.0,0.61,3.00871,UI                            ,1000
16165,55580.0,VIT B6 HCL,G  ,0.42,7.1636,1.0,1.0,0.61,3.00871,UI                            ,1000
16166,22083.0,CITR PIRIDOXINA,G  ,0.42,7.1636,1.0,1.0,0.61,3.00871,UI                            ,1000
16167,24975.0,VIT B6,G  ,0.42,7.1636,1.0,1.0,0.61,3.00871,UI                            ,1000
16168,35832.0,PIRIDOXAMINA HCL,G  ,0.42,7.1636,1.0,1.0,0.61,3.00871,UI                            ,1000
16169,39286.0,CLORIDRATO DE PIRIDOXINA,G  ,0.42,7.1636,1.0,1.0,0.61,3.00871,UI                            ,1000
16170,45718.0,PIRIDOXINA HCL,G  ,0.42,7.1636,1.0,1.0,0.61,3.00871,UI                            ,1000
16171,58683.0,PIRIDOXINA,G  ,0.42,7.1636,1.0,1.0,0.61,3.00871,UI                            ,1000
16172,67039.0,ADERMINA,G  ,0.42,7.1636,1.0,1.0,0.61,3.00871,UI                            ,1000
16173,55580.0,VIT B6 HCL,G  ,0.42,7.1636,1.0,1.0,0.61,3.00871,UI                            ,1000
16174,22083.0,CITR PIRIDOXINA,G  ,0.42,7.1636,1.0,1.0,0.61,3.00871,UI                            ,1000
16175,24975.0,VIT B6,G  ,0.42,7.1636,1.0,1.0,0.61,3.00871,UI                            ,1000
16176,35832.0,PIRIDOXAMINA HCL,G  ,0.42,7.1636,1.0,1.0,0.61,3.00871,UI                            ,1000
16177,39286.0,CLORIDRATO DE PIRIDOXINA,G  ,0.42,7.1636,1.0,1.0,0.61,3.00871,UI                            ,1000
16178,45718.0,PIRIDOXINA HCL,G  ,0.42,7.1636,1.0,1.0,0.61,3.00871,UI                            ,1000
16179,58683.0,PIRIDOXINA,G  ,0.42,7.1636,1.0,1.0,0.61,3.00871,UI                            ,1000
16180,67039.0,ADERMINA,G  ,0.42,7.1636,1.0,1.0,0.61,3.00871,UI                            ,1000
16181,55580.0,VIT B6 HCL,G  ,0.42,7.1636,1.0,1.0,0.61,3.00871,UI                            ,1000
16182,473.0,PARAMUL,G  ,0.124,6.4926,1.0,1.0,1.0,0.80508,,
16183,10236.0,POLYBASE CT,G  ,0.124,6.4926,1.0,1.0,1.0,0.80508,,
16184,16056.0,UNIOX C,G  ,0.124,6.4926,1.0,1.0,1.0,0.80508,,
16185,55621.0,POLAWAX,G  ,0.124,6.4926,1.0,1.0,1.0,0.80508,,
16186,473.0,PARAMUL,G  ,0.124,6.4926,1.0,1.0,1.0,0.80508,,
16187,10236.0,POLYBASE CT,G  ,0.124,6.4926,1.0,1.0,1.0,0.80508,,
16188,16056.0,UNIOX C,G  ,0.124,6.4926,1.0,1.0,1.0,0.80508,,
16189,55621.0,POLAWAX,G  ,0.124,6.4926,1.0,1.0,1.0,0.80508,,
16190,473.0,PARAMUL,G  ,0.124,6.4926,1.0,1.0,1.0,0.80508,,
16191,10236.0,POLYBASE CT,G  ,0.124,6.4926,1.0,1.0,1.0,0.80508,,
16192,16056.0,UNIOX C,G  ,0.124,6.4926,1.0,1.0,1.0,0.80508,,
16193,55621.0,POLAWAX,G  ,0.124,6.4926,1.0,1.0,1.0,0.80508,,
16194,22912.0,*PROGESTERONA MICRONIZ,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16195,22914.0,*HORMONIO CORPO LUTEO,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16196,22920.0,*HORMONIO LUTEAL,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16197,25729.0,*PROGESTERONA BASE MICRONIZ,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16198,25730.0,*PROGESTERONA BASE,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16199,29380.0,PROGESTERONA BIOID.P/USO VAGIN,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16200,31058.0,PROGESTERONA P/DERMATO,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16201,31756.0,*PROGESTERONA NATURAL,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16202,33768.0,PROGESTERONA P/ SOL ORAL,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16203,33770.0,PROGESTERONA P/ GOTAS,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16204,38522.0,PROGESTERONA P/OVULO,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16205,39464.0,PROGESTERONA P/BASE HIPOALERGE,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16206,40369.0,PROGESTERONA P/PASTILHA,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16207,41392.0,PROGESTERONA P/FILME ORO,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16208,41513.0,PROGESTERONA P/ EMB TOPI CLICK,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16209,55670.0,*PROGESTERONA,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16210,22912.0,*PROGESTERONA MICRONIZ,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16211,22914.0,*HORMONIO CORPO LUTEO,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16212,22920.0,*HORMONIO LUTEAL,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16213,25729.0,*PROGESTERONA BASE MICRONIZ,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16214,25730.0,*PROGESTERONA BASE,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16215,29380.0,PROGESTERONA BIOID.P/USO VAGIN,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16216,31058.0,PROGESTERONA P/DERMATO,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16217,31756.0,*PROGESTERONA NATURAL,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16218,33768.0,PROGESTERONA P/ SOL ORAL,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16219,33770.0,PROGESTERONA P/ GOTAS,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16220,38522.0,PROGESTERONA P/OVULO,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16221,39464.0,PROGESTERONA P/BASE HIPOALERGE,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16222,40369.0,PROGESTERONA P/PASTILHA,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16223,41392.0,PROGESTERONA P/FILME ORO,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16224,41513.0,PROGESTERONA P/ EMB TOPI CLICK,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16225,55670.0,*PROGESTERONA,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16226,22912.0,*PROGESTERONA MICRONIZ,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16227,22914.0,*HORMONIO CORPO LUTEO,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16228,22920.0,*HORMONIO LUTEAL,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16229,25729.0,*PROGESTERONA BASE MICRONIZ,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16230,25730.0,*PROGESTERONA BASE,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16231,29380.0,PROGESTERONA BIOID.P/USO VAGIN,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16232,31058.0,PROGESTERONA P/DERMATO,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16233,31756.0,*PROGESTERONA NATURAL,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16234,33768.0,PROGESTERONA P/ SOL ORAL,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16235,33770.0,PROGESTERONA P/ GOTAS,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16236,38522.0,PROGESTERONA P/OVULO,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16237,39464.0,PROGESTERONA P/BASE HIPOALERGE,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16238,40369.0,PROGESTERONA P/PASTILHA,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16239,41392.0,PROGESTERONA P/FILME ORO,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16240,41513.0,PROGESTERONA P/ EMB TOPI CLICK,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16241,55670.0,*PROGESTERONA,G  ,2.15,13.7041,1.0,1.0,0.3,29.46382,,
16242,1208.0,*L PROLINA,G  ,0.22,11.4222,1.01,1.0,0.46,2.51288,,
16243,33480.0,*PROLINA HCL,G  ,0.22,11.4222,1.01,1.0,0.46,2.51288,,
16244,55682.0,*PROLINA,G  ,0.22,11.4222,1.01,1.0,0.46,2.51288,,
16245,1208.0,*L PROLINA,G  ,0.22,11.4222,1.01,1.0,0.46,2.51288,,
16246,33480.0,*PROLINA HCL,G  ,0.22,11.4222,1.01,1.0,0.46,2.51288,,
16247,55682.0,*PROLINA,G  ,0.22,11.4222,1.01,1.0,0.46,2.51288,,
16248,1208.0,*L PROLINA,G  ,0.22,11.4222,1.01,1.0,0.46,2.51288,,
16249,33480.0,*PROLINA HCL,G  ,0.22,11.4222,1.01,1.0,0.46,2.51288,,
16250,55682.0,*PROLINA,G  ,0.22,11.4222,1.01,1.0,0.46,2.51288,,
16251,2342.0,SOL OTOLOGICA,G  ,0.045,11.0413,1.0,1.0,1.036,0.49686,,
16252,10558.0,VEICULO 2,G  ,0.045,11.0413,1.0,1.0,1.036,0.49686,,
16253,55700.0,PROPILENOGLICOL,G  ,0.045,11.0413,1.0,1.0,1.036,0.49686,,
16254,2342.0,SOL OTOLOGICA,G  ,0.045,11.0413,1.0,1.0,1.036,0.49686,,
16255,10558.0,VEICULO 2,G  ,0.045,11.0413,1.0,1.0,1.036,0.49686,,
16256,55700.0,PROPILENOGLICOL,G  ,0.045,11.0413,1.0,1.0,1.036,0.49686,,
16257,2342.0,SOL OTOLOGICA,G  ,0.045,11.0413,1.0,1.0,1.036,0.49686,,
16258,10558.0,VEICULO 2,G  ,0.045,11.0413,1.0,1.0,1.036,0.49686,,
16259,55700.0,PROPILENOGLICOL,G  ,0.045,11.0413,1.0,1.0,1.036,0.49686,,
16260,,,UN ,1.31794,7.9299,1.0,1.0,1.0,10.45113,,
16261,55761.0,*POTE CREME 120G C/FRISO OURO,UN ,1.31794,7.9299,1.0,1.0,1.0,10.45113,,
16262,,,UN ,1.31794,7.9299,1.0,1.0,1.0,10.45113,,
16263,,,UN ,1.31794,7.9299,1.0,1.0,1.0,10.45113,,
16264,28433.0,PECTINA CITRICA,G  ,0.19,11.8421,1.02,1.0,0.53,2.25,,
16265,28622.0,PECTINA ACETICA,G  ,0.19,11.8421,1.02,1.0,0.53,2.25,,
16266,30272.0,FIBRA DE MAÇA,G  ,0.19,11.8421,1.02,1.0,0.53,2.25,,
16267,55920.0,PECTINA,G  ,0.19,11.8421,1.02,1.0,0.53,2.25,,
16268,28433.0,PECTINA CITRICA,G  ,0.19,11.8421,1.02,1.0,0.53,2.25,,
16269,28622.0,PECTINA ACETICA,G  ,0.19,11.8421,1.02,1.0,0.53,2.25,,
16270,30272.0,FIBRA DE MAÇA,G  ,0.19,11.8421,1.02,1.0,0.53,2.25,,
16271,55920.0,PECTINA,G  ,0.19,11.8421,1.02,1.0,0.53,2.25,,
16272,28433.0,PECTINA CITRICA,G  ,0.19,11.8421,1.02,1.0,0.53,2.25,,
16273,28622.0,PECTINA ACETICA,G  ,0.19,11.8421,1.02,1.0,0.53,2.25,,
16274,30272.0,FIBRA DE MAÇA,G  ,0.19,11.8421,1.02,1.0,0.53,2.25,,
16275,55920.0,PECTINA,G  ,0.19,11.8421,1.02,1.0,0.53,2.25,,
16276,23618.0,COSMOGUARD,G  ,0.665,18.0303,1.0,1.0,1.0,11.99015,,
16277,55992.0,COSMOGUARD MF,G  ,0.665,18.0303,1.0,1.0,1.0,11.99015,,
16278,23618.0,COSMOGUARD,G  ,0.665,18.0303,1.0,1.0,1.0,11.99015,,
16279,55992.0,COSMOGUARD MF,G  ,0.665,18.0303,1.0,1.0,1.0,11.99015,,
16280,23618.0,COSMOGUARD,G  ,0.665,18.0303,1.0,1.0,1.0,11.99015,,
16281,55992.0,COSMOGUARD MF,G  ,0.665,18.0303,1.0,1.0,1.0,11.99015,,
16282,38277.0,CLORIDRATO RIBOFLAVINA,G  ,0.58,10.3589,1.03,1.0,0.25,6.00816,,
16283,38278.0,RIBOFLAVINA HCL,G  ,0.58,10.3589,1.03,1.0,0.25,6.00816,,
16284,38279.0,LACTOFLAVINA,G  ,0.58,10.3589,1.03,1.0,0.25,6.00816,,
16285,58695.0,RIBOFLAVINA,G  ,0.58,10.3589,1.03,1.0,0.25,6.00816,,
16286,56110.0,VIT B2,G  ,0.58,10.3589,1.03,1.0,0.25,6.00816,,
16287,38277.0,CLORIDRATO RIBOFLAVINA,G  ,0.58,10.3589,1.03,1.0,0.25,6.00816,,
