"CDPRO","DESCR","UNIDA","PRCOM","FATOR","DILUICAO","EQUIV","DENSIDADE","PRVEN"
35052,"*VALV FR 50/150ML ESPUMANT BCA","UN ",5.355,2.8057,1,1,1,15.02452
35053,"*INAT PESCANTE FR ESPUM 50/150","UN ",0.08681,0,1,1,1,0.5008
35054,"*VALV FR PUMP 30ML 1JATO GEL T","UN ",3.1874,3.6199,1,1,1,11.53807
35055,"*TP POTE PET 2500/3800ML FUME","UN ",1.411,3.9481,1,1,1,5.57077
35056,"*TAMPA POTE LACRE OVULO 250G","UN ",0.6744,0,1,1,1,3.89057
35057,"*TP POTE PEAD 2500/3800ML PRET","UN ",1.6696,3.4207,1,1,1,5.7112
35085,"*PALITO PIRULITO N9 BCO PEQ","UN ",0.049,5.769,1,1,1,0.28268
35158,"*CX EMBARQUE GDE 45X35X31CM","UN ",5.4303,5.0166,1,1,1,27.24164
35159,"*CX EMBARQUE MED 33X27X31CM","UN ",2.82,0,1,1,1,16.26841
35189,"*FLACONETE VD 5ML AMBAR R15","UN ",0.5938,0,1,1,1,3.4256
35202,"*TP SACHE SPORT 30/60ML","UN ",0.4153,2.4643,1,1,1,1.02342
35211,"VD 5ML FLACONETE DOSE UNICA","UN ",1.8141,7.4815,1,1,1,13.57219
35274,"*TAMPA BISN ALUMIN 30/60/120G","UN ",0.48681,0,1,1,1,2.80838
35380,"*INAT SACOLA KRAFT PEQ ESS","UN ",1.489,0,1,1,1,8.58995
35381,"*INAT SACOLA KRAFT MEDIA ESSEN","UN ",1.8354,4.985,1,1,1,9.14947
35382,"*SACOLA KRAFT GRANDE ESSENTIA","UN ",2.86,4.7578,1,1,1,13.60731
35383,"*ENVELOPE PLAST PRETO PEQ","UN ",0.49,3.2377,1,1,1,1.58647
35384,"*ENVELOPE PLAST PRETO MED","UN ",0.55,3.6711,1,1,1,2.01911
35386,"*ENVELOPE PLAST PRETO GDE","UN ",1.29,3.1304,1,1,1,4.03822
35387,"*VALV FR PUMP 30ML 3JATO GEL T","UN ",1.9,0,1,1,1,10.96099
35492,"*SACO PLASTICO 10X15X0,010","KG ",25.5,3.1672,1,1,1,80.7636
35493,"*SACO PLASTICO 20X35X0,005","KG ",23.5,3.0686,1,1,1,72.1121
35494,"*SACO PLASTICO 52X85X0,010","KG ",23.5,3.0686,1,1,1,72.1121
35495,"*SACO ADESIVO 5X7 ORODISPERS","UN ",0.0122,5.7687,1,1,1,0.07038
35588,"*BISN SOFTBRUSH 10ML","UN ",4.389,6.6664,1,1,1,29.25883
35661,"BISNAGA SOFTBRUSH 10ML","UN ",0,0,1,1,1,0
35667,"BISNAGA SOFTBRUSH 10ML","UN ",6.2135,3.9821,1,1,1,24.74278
35700,"*BLISTER CHOC REDONDO AMBAR","UN ",0.197,5.8453,1,1,1,1.15152
35731,"*SACHE SPORT 60ML PRATA","UN ",1.006,3.8202,1,1,1,3.84312
35732,"SACHE SPORT C/20SCH 60ML","UN ",23.1571,2.1996,1,1,1,50.93636
35733,"SACHE SPORT C/30SCH 60ML","UN ",32.2951,2.1687,1,1,1,70.03838
35735,"SACHE SPORT C/40SCH 60ML","UN ",41.4331,1.9977,1,1,1,82.7709
35736,"SACHE SPORT C/60SCH 60ML","UN ",59.7091,2.026,1,1,1,120.97064
35738,"SACHE SPORT C/90SCH 60ML","UN ",87.1231,1.9,1,1,1,165.53389
35739,"SACHE SPORT C/120SCH 60ML","UN ",114.5371,1.8344,1,1,1,210.10686
35877,"VD 250ML C/CONTA GOTAS","UN ",0,0,1,1,1,0
35887,"*VD SOFT DROPPER 20ML AMBAR","UN ",0.88302,4.6675,1,1,1,4.1215
35951,"SACHE SPORT C/180SCH 60ML","UN ",169.3651,4.6849,1,1,1,793.45856
35953,"SACHE SPORT C/240SCH 60ML","UN ",224.1931,4.6849,1,1,1,1050.32225
35958,"VD CTA GOTAS P/ T4 LIQ 20ML","UN ",3.7729,1.932,1,1,1,7.28924
35966,"*FR PUMP 30G PTG AIRLESS PRETO","UN ",2.8999,5.3712,1,1,1,15.57594
35967,"*VALV FR PUMP 30G PTG PRETO","UN ",3.25,0,1,1,1,18.74905
36021,"*BISN PLAST 120G PRETA","UN ",1.6555,2.8381,1,1,1,4.69847
36022,"*BISN PLAST 200G PRETA","UN ",2.6875,2.6604,1,1,1,7.14983
36023,"*TP BISN 120G FLIPTOP PRETA","UN ",0.6773,3.5349,1,1,1,2.39419
36095,"BISNAGA PRETA 200G -P/ COSMETO","UN ",3.1747,"",1,1,1,20.60901
36187,"*PAPEL SEDA ESSENTIA","UN ",0.01,5.7684,1,1,1,0.05768
36194,"*CANULA 85MM GRADUADA P/60ML","UN ",0.38,6.1306,1,1,1,2.32963
36196,"*CANULA 95MM GRADUADA P/100ML","UN ",0.4,6.1302,1,1,1,2.45208
36230,"*ETIQ DOURADA 80X60MM (GRANDE)","UN ",0.0954,5.4423,1,1,1,0.5192
36571,"*APLICADOR VAGINAL 1G GRAVADO","UN ",0.641,5.5022,1,1,1,3.52691
36579,"EMB 15 APLIC FILME VAGINAL","UN ",15.1837,2.3097,1,1,1,35.06979
36580,"EMB 30 APLIC FILME VAGINAL","UN ",21.2951,3.4646,1,1,1,73.779
36581,"EMB 45 APLIC FILME VAGINAL","UN ",31.0599,3.3328,1,1,1,103.51643
36582,"EMB 60 APLIC FILME VAGINAL","UN ",40.3823,3.2002,1,1,1,129.23144
36583,"EMB 90 APLIC FILME VAGINAL","UN ",59.4695,2.8318,1,1,1,168.40573
36585,"*PAPEL MANTEIGA 3,5X7CM FILME","UN ",0.0068,5.7529,1,1,1,0.03912
36586,"*PAPEL MANTEIGA 5,5X13CM FILME","UN ",0.0153,5.7577,1,1,1,0.08809
36822,"VIDRO TABLETES","UN ",2.1059,7.8608,1,1,1,16.55406
36829,"BISN.VAGINAL SEM APLICADORES","UN ",1.9674,14.7637,1,1,1,29.0461
36830,"BISN.VAGINAL C/ 01 APLIC 1G","UN ",2.4654,5.6816,1,1,1,14.00742
36831,"BISN.VAGINAL C/ 05 APLIC 1G","UN ",4.4574,3.4566,1,1,1,15.40745
36832,"BISN.VAGINAL C/ 07 APLIC 1G","UN ",5.7078,3.2394,1,1,1,18.48985
36834,"BISN.VAGINAL C/ 10 APLIC 1G","UN ",7.2018,2.9175,1,1,1,21.01125
36835,"BISN.VAGINAL C/ 15 APLIC 1G","UN ",10.2563,3.1386,1,1,1,32.19042
36836,"BISN.VAGINAL C/ 20 APLIC 1G","UN ",12.7463,2.5275,1,1,1,32.21627
36837,"BISN.VAGINAL C/ 24 APLIC 1G","UN ",14.7383,2.3571,1,1,1,34.73965
36838,"BISN.VAGINAL C/ 30 APLIC 1G","UN ",17.7263,4.4452,1,1,1,78.79695
36839,"BISN.VAGINAL C/ 40 APLIC 1G","UN ",22.7063,2.1221,1,1,1,48.18504
36840,"BISN.VAGINAL C/ 50 APLIC 1G","UN ",29.3951,"",1,1,1,190.82241
36841,"BISN.VAGINAL C/ 60 APLIC 1G","UN ",34.3751,3.9986,1,1,1,137.45227
36842,"BISN.VAGINAL C/ 90 APLIC 1G","UN ",50.3926,3.4788,1,1,1,175.30578
36872,"*FILTRO AR MED 295X470X50MM","UN ",21.4,4.1218,1,1,1,88.20652
36897,"*FR PUMP 30ML 1JATO C/VISOR","UN ",4.99,0,1,1,1,28.78701
37044,"VD 60ML CONTA-GOTAS C.GRADUADA","UN ",2.4924,8.2921,1,1,1,20.66723
37045,"VD 100ML CONTA-GOTAS C.GRADUAD","UN ",4.5718,5.2955,1,1,1,24.20997
37242,"*APLICADOR VAGINAL 5G GRADUADO","UN ",0.592,3.0647,1,1,1,1.8143
37301,"*INFORMATIVO PUMP 1 JT / 3 JTS","UN ",0.51,4.2985,1,1,1,2.19223
37349,"*SACOLA PLAST BCA GD","UN ",0.64,3.3352,1,1,1,2.13453
37365,"*INFORMATIVO FILME VAGINAL","UN ",0.66,3.3216,1,1,1,2.19226
37366,"*INFORMATIVO FILME ORODISPERSI","UN ",0.399,5.4942,1,1,1,2.19219
37367,"*INFORMATIVO ADESIVO TRANSDERM","UN ",0.56,3.9147,1,1,1,2.19223
37370,"*ETIQ T4 40MCG/T3 10MCG 30X10M","UN ",0.05,0,1,1,1,0.28845
37435,"*MINI BULA COMP/PAST SUBLINGUA","UN ",0.49,5.1803,1,1,1,2.53835
37437,"*INAT MINI BULA CAPS SUBL DET","UN ",0.44,0,1,1,1,2.53833
37458,"*CX MELATONINA 60X60X90","UN ",1.5255,4.7849,1,1,1,7.29936
37477,"BISN.VAGINAL C/ 45 APLIC 1G","UN ",25.1963,4.3494,1,1,1,109.58879
37478,"BISN.VAGINAL C/ 45 APLIC 5G","UN ",29.4263,3.3816,1,1,1,99.50798
37480,"EMB 15 ADESIVOS TRANSDERMICOS","UN ",28.2147,1.2642,1,1,1,35.66902
37481,"EMB 30 ADESIVOS TRANSDERMICOS","UN ",53.9292,1.5407,1,1,1,83.08872
37482,"EMB 45 ADESIVOS TRANSDERMICOS","UN ",81.2515,1.5126,1,1,1,122.90102
37483,"EMB 60 ADESIVOS TRANSDERMICOS","UN ",106.8213,1.5612,1,1,1,166.76941
37484,"EMB 90 ADESIVOS TRANSDERMICOS","UN ",160.2703,1.5451,1,1,1,247.63364
37488,"EMB G. TRANSD 30DS-1JT-VISOR","UN ",7.1487,6.8258,1,1,1,48.7956
37489,"EMB G. TRANSD 60DS-1JT-VISOR","UN ",12.3983,6.5352,1,1,1,81.02537
37490,"EMB G. TRANSD 90DS-1JT-VISOR","UN ",17.6479,5.8929,1,1,1,103.99731
37491,"EMB G. TRANSD 120DS-1JT-VISOR","UN ",22.8975,5.8827,1,1,1,134.69912
37492,"EMB G. TRANSD 150DS-1JT-VISOR","UN ",28.1471,5.7247,1,1,1,161.1337
37493,"EMB G. TRANSD 180DS-1JT-VISOR","UN ",33.3967,5.7659,1,1,1,192.56203
37494,"EMB G. TRANSD 240DS-1JT-VISOR","UN ",43.8959,4.064,1,1,1,178.39294
37542,"POTE 15 FILMES ORODISPERSIVEIS","UN ",6.5129,4.0082,1,1,1,26.10501
37543,"POTE 30 FILMES ORODISPERSIVEIS","UN ",13.0258,5.5859,1,1,1,72.76082
37544,"POTE 45 FILMES ORODISPERSIVEIS","UN ",16.6441,5.9753,1,1,1,99.45349
37545,"POTE 60 FILMES ORODISPERSIVEIS","UN ",20.5583,6.8203,1,1,1,140.21377
37546,"POTE 90 FILMES ORODISPERSIVEIS","UN ",31.1808,"",1,1,1,202.41453
37547,"POTE 120 FILMES ORODISPERSIVEI","UN ",41.4922,6.3197,1,1,1,262.21826
37743,"*FR ABSOLUT 15ML BCO","UN ",1.161,0,1,1,1,6.69774
37744,"*FR ABSOLUT 30ML BCO","UN ",1.258,0,1,1,1,7.25733
37745,"*INATIVO","UN ",3.87,0,1,1,1,22.3258
37746,"*FR CLASSIC 30ML","UN ",18,1.4842,1,1,1,26.7156
37747,"*FR 30ML DERMA BRANCO","UN ",4.192,0,1,1,1,24.1834
37748,"*POTE 50ML CLASSIC","UN ",12.9,0,1,1,1,74.41933
37749,"*POTE 30GR SPECIALE BR C/ TP","UN ",16.125,0,1,1,1,93.02416
37750,"*TP POTE CLASSIC 50ML","UN ",4.3,0,1,1,1,24.80644
37751,"*VALV FR ABSOLUT C/ TP","UN ",3.354,0,1,1,1,19.34902
37752,"*VALV FR DERMA PRATA","UN ",10.75,0,1,1,1,62.01611
37753,"*VALV FR CLASSIC","UN ",9.2235,5.9456,1,1,1,54.83924
37835,"*INAT SILICA SACHE 1G","UN ",0.0543,0,1,1,1,0.31325
37856,"BISNAGA ALCOOL GEL 30G","UN ",2.8077,2.4808,1,1,1,6.96534
37857,"*TP POTE 50G CR LUMINA BLACK","UN ",3.447,0,1,1,1,19.88554
37866,"BISNAGA ALCOOL GEL 30G","UN ",0,0,1,1,1,0
37913,"*TP INTERNA PINCEL ESMALT QUAD","UN ",0.5914,5.768,1,1,1,3.4112
37914,"*SILICA SACHE TYVEK 1G -MP","UN ",107.8,7.2111,1,1,1,777.35658
37976,"*SACOLA KRAFT MEDIA ESSENTIA","UN ",1.74,4.2398,1,1,1,7.37725
37990,"VD CTA GT VIT A/D (240DS=27ML)","UN ",2.504,18.155,1,1,1,45.46012
37991,"VD CTA GT VIT A/D (300DS=30ML)","UN ",2.5313,19.1565,1,1,1,48.49085
37992,"VD CTA GT VIT A/D (600DS=54ML)","UN ",2.694,17.2764,1,1,1,46.54262
37993,"VD CTA GT VIT A/D (900DS=78ML)","UN ",2.8167,17.2922,1,1,1,48.70694
38069,"VD 50ML CONTA-GOTAS","UN ",2.8019,10.4418,1,1,1,29.25688
38070,"*FR CLASSIC 50ML","UN ",20,1.6542,1,1,1,33.084
38242,"*FR CLASSIC 15ML","UN ",17,5.9456,1,1,1,101.0752
38243,"*RIBBON 55X900M METALIC BRANCO","UN ",679.98,0,1,1,1,3922.76382
38250,"FR 15ML CLASSIC-P/DERMATO","UN ",5.6165,5.7235,1,1,1,32.14604
38251,"FR 30ML CLASSIC-P/DERMATO","UN ",5.7182,5.9759,1,1,1,34.17139
38252,"FR 50ML CLASSIC-P/DERMATO","UN ",21.3595,1.751,1,1,1,37.40048
38253,"*VALV FR CLASSIC - VER 37753","UN ",8.9468,6.1294,1,1,1,54.83852
38339,"POTE 30 PACK DR THIAGO COLLARE","UN ",9.9708,3.1506,1,1,1,31.414
38340,"POTE 60 PACK DR THIAGO COLLARE","UN ",19.9416,2.1712,1,1,1,43.2972
38341,"POTE 90 PACK DR THIAGO COLLARE","UN ",25.6224,2.1704,1,1,1,55.61086
38342,"POTE 120 PACK DR THIAGO COLLAR","UN ",33.3324,2.2134,1,1,1,73.77793
38343,"POTE 180 PACK DR THIAGO COLLAR","UN ",51.2448,1.8115,1,1,1,92.82996
38556,"VD ESMALTE 6ML","UN ",0.158,0,1,1,1,0.553
38578,"*ETIQ REDONDA INCOLOR 40MM","UN ",0.0275,7.2111,1,1,1,0.19831
38826,"*ETIQ 1 DOSE=1 JT DATA 41X15MM","UN ",0.5,0,1,1,1,2.88447
38827,"*ETIQ PRODUTO HIPOALERG 30X10M","UN ",0.0957,0,1,1,1,0.55209
38828,"*ETIQ MANTER BEM FECHADO 40X10","UN ",0.05,0,1,1,1,0.28845
38831,"*ETIQ USO INTERNO 40X10MMX2","UN ",0.05,0,1,1,1,0.28845
38832,"*ETIQ 1 DOSE=1 JATO 40X10MMX2","UN ",0.05,0,1,1,1,0.28845
38833,"*ETIQ 2 CAPSULAS=1 DOSE 30X10M","UN ",0.05,0,1,1,1,0.28845
38834,"*ETIQ 4 CAPSULAS=1 DOSE 30X10M","UN ",0.05,0,1,1,1,0.28845
38835,"*ETIQ ESTRADIOL 65X6MM","UN ",0.05,0,1,1,1,0.28845
38836,"*ETIQ HCG 250UI CAPS SL 30X10M","UN ",0.05,0,1,1,1,0.28845
38837,"*ETIQ CICLODEXTRINA 500MG30X10","UN ",0.05,0,1,1,1,0.28845
38838,"*ETIQ T3 5MCG 30X10MM","UN ",0.05,0,1,1,1,0.28845
38839,"*ETIQ T3 10MCG 30X10MM","UN ",0.05,0,1,1,1,0.28845
38840,"*ETIQ T3 15MCG 30X10MM","UN ",0.05,0,1,1,1,0.28845
38841,"*ETIQ T3 5MCG SLOW REL 30X10MM","UN ",0.05,0,1,1,1,0.28845
38843,"*ETIQ T3 10MCG SLOW REL 30X10M","UN ",0.05,0,1,1,1,0.28845
38844,"*ETIQ T3 15MCG SLOW REL 30X10M","UN ",0.05,0,1,1,1,0.28845
38845,"*ETIQ USO EM CONSULTORIO 40X10","UN ",0.05,0,1,1,1,0.28845
38846,"*ETIQ 1 DOSE=3 JATO 40X10MMX2","UN ",0.05,0,1,1,1,0.28845
38847,"*ETIQ 3 CAPSULAS=1 DOSE 30X10M","UN ",0.05,0,1,1,1,0.28845
38848,"*ETIQ 5 CAPSULAS=1 DOSE 30X10M","UN ",0.05,0,1,1,1,0.28845
38849,"*ETIQ 6 CAPSULAS=1 DOSE 30X10M","UN ",0.05,0,1,1,1,0.28845
38850,"*ETIQ 7 CAPSULAS=1 DOSE 30X10M","UN ",0.05,0,1,1,1,0.28845
38851,"*ETIQ 8 CAPSULAS=1 DOSE 30X10M","UN ",0.05,0,1,1,1,0.28845
38852,"*ETIQ 9 CAPSULAS=1 DOSE 30X10M","UN ",0.05,0,1,1,1,0.28845
38853,"*ETIQ 10 CAPSULAS=1 DOSE 30X10","UN ",0.05,0,1,1,1,0.28845
38854,"*ETIQ 11 CAPSULAS=1 DOSE 30X10","UN ",0.05,0,1,1,1,0.28845
38855,"*ETIQ 12 CAPSULAS=1 DOSE 30X10","UN ",0.05,0,1,1,1,0.28845
38856,"*ETIQ 13 CAPSULAS=1 DOSE 30X10","UN ",0.05,0,1,1,1,0.28845
38857,"*ETIQ 14 CAPSULAS=1 DOSE 30X10","UN ",0.05,0,1,1,1,0.28845
38858,"*ETIQ 15 CAPSULAS=1 DOSE 30X10","UN ",0.05,0,1,1,1,0.28845
38859,"*ETIQ 16 CAPSULAS=1 DOSE 30X10","UN ",0.05,0,1,1,1,0.28845
38861,"*ETIQ __ CAPSULAS=_ DOSE 40X10","UN ",0.05,0,1,1,1,0.28845
38862,"*ETIQ VENDA SOB PRES MED 40X10","UN ",0.05,0,1,1,1,0.28845
38863,"*ETIQ VENDA PRES DEPEND 40X10","UN ",0.05,0,1,1,1,0.28845
38865,"*ETIQ USO EXTERNO 40X10MMX2","UN ",0.05,0,1,1,1,0.28845
38866,"*ETIQ VENDA PRES GRAVIDA 40X10","UN ",0.05,0,1,1,1,0.28845
38867,"*ETIQ PRE-TREINO 65X6MM","UN ",0.05,0,1,1,1,0.28845
38868,"*ETIQ POS-TREINO 65X6MM","UN ",0.05,0,1,1,1,0.28845
38869,"*ETIQ MANTER EM GELADEIRA 30X1","UN ",0.05,0,1,1,1,0.28845
38870,"*ETIQ ESTRIOL 65X6MM","UN ",0.026,0,1,1,1,0.14999
38871,"*ETIQ PROGESTERONA 65X6MM","UN ",0.026,0,1,1,1,0.14999
38872,"*ETIQ PREGNENOLONA 65X6MM","UN ",0.026,0,1,1,1,0.14999
38873,"*ETIQ HCG 150UI CAPS SL 30X10M","UN ",0.05,0,1,1,1,0.28845
38874,"*ETIQ MELATONINA 65X6MM","UN ",0.026,0,1,1,1,0.14999
38877,"*ETIQ EVITAR CONT C/ OLHO 40X1","UN ",0.05,0,1,1,1,0.28845
38879,"*ETIQ REPROVADO 40X10MM","UN ",0.015,0,1,1,1,0.08653
38881,"*ETIQ VENCIDO 40X10MM","UN ",0.015,0,1,1,1,0.08653
38882,"*ETIQ TARJA VERMELHA","UN ",0.5,0,1,1,1,2.88447
38883,"*ETIQ TARJA ROXA","UN ",0.5,0,1,1,1,2.88447
38884,"*ETIQ TARJA VERDE","UN ",0.5,0,1,1,1,2.88447
38885,"*ETIQ MANHA 40X10MM","UN ",0.5,0,1,1,1,2.88447
38886,"*ETIQ TARDE 40X10MM","UN ",0.5,0,1,1,1,2.88447
38887,"*ETIQ NOITE 40X10MM","UN ",0.5,0,1,1,1,2.88447
38888,"*ETIQ NAO INGER BEBIDA 40X10MM","UN ",0.5,0,1,1,1,2.88447
39023,"*FR ESPUMADOR FACEFOAMER 150ML","UN ",11.907,5.0872,1,1,1,60.57329
39056,"FR ESPUMA MASSAGEADOR FACIAL","UN ",12.5372,4.6089,1,1,1,57.7827
39057,"FR ESPUMA MASSAGEADOR FACIAL","UN ",11.8347,0,1,1,1,53.6157
39221,"* INAT VD P/XAROPE 60ML","UN ",4.4092,4.0433,1,1,1,17.82772
39360,"VIDRO P/ XAROPE 100ML","UN ",4.4264,4.248,1,1,1,18.8032
39429,"*DOSADOR 4,50ML HASTE LONGA","UN ",0.8956,0,1,1,1,5.16666
39430,"*DOSADOR 8ML HASTE LONGA","UN ",0.34,0,1,1,1,1.96144
39431,"*DOSADOR 15,30ML HASTE LONGA","UN ",0.4291,0,1,1,1,2.47545
39432,"*DOSADOR 20ML HASTE CURTA","UN ",0.3535,0,1,1,1,2.03932
39434,"*DOSADOR 27,20ML HASTE CURTA","UN ",0.5082,0,1,1,1,2.93178
39435,"*DOSADOR 35ML HASTE CURTA","UN ",0.6682,0,1,1,1,3.85481
39436,"*DOSADOR 40ML HASTE CURTA","UN ",0.7268,0,1,1,1,4.19287
39467,"*RIBBON 110X74M RESINA BRANCO","UN ",98.8,0,1,1,1,569.97127
39480,"*SACOLA PLAST BCA MED","UN ",0.29,0,1,1,1,1.67299
39500,"*FR ESPUMAD CERDAS 150ML PRETO","UN ",5.8038,5.7688,1,1,1,33.48096
39501,"*VALV ESPUMAD CERDA 150ML PRTO","UN ",5.3739,0,1,1,1,31.00171
39502,"*FR GLOSS QUADRADO 6ML PRETO","UN ",2.365,0,1,1,1,13.64354
39503,"*TP INTERNA GLOSS QUADRADO","UN ",1.1833,0,1,1,1,6.82639
39504,"*TP FR GLOSS QUAD 6ML PRETA","UN ",1.1833,0,1,1,1,6.82639
39519,"EMB GLOSS QUADRADO PRETO 6ML","UN ",5.4091,4.4565,1,1,1,24.10565
39628,"*FITA CETIM 38MM ROLO C/ 100M","M  ",0.98,0,1,1,1,5.65356
39636,"*CX GOMA/CHOCOLATE 205X80X48","UN ",1.6165,5.1855,1,1,1,8.38236
39637,"*SACO PLASTICO 40X60X0,010","KG ",23.5,0,1,1,1,135.57009
39641,"USAR PARA NOVO","UN ",0,0,1,1,1,0
39642,"USAR PARA NOVO2","UN ",0,0,1,1,1,0
39644,"POTE SHAKE 30 DOSES","UN ",4.0095,6.4383,1,1,1,25.81436
39645,"POTE SHAKE 60 DOSES","UN ",4.0095,10.0392,1,1,1,40.25217
39646,"POTE SHAKE 90 DOSES","UN ",4.0095,14.9131,1,1,1,59.79407
39647,"POTE SHAKE 120 DOSES","UN ",4.0095,19.6571,1,1,1,78.81514
39648,"POTE SHAKE 150 DOSES","UN ",4.0095,22.2185,1,1,1,89.08508
39649,"POTE SHAKE 180 DOSES","UN ",4.0095,24.7794,1,1,1,99.353
39651,"POTE SHAKE FORM INFANTIL","UN ",4.0095,6.1337,1,1,1,24.59307
39663,"*DOSADOR 1,00ML","UN ",0.295,0,1,1,1,1.70184
39665,"*DOSADOR 1,90ML","UN ",0.277,0,1,1,1,1.598
39666,"*DOSADOR 10ML HASTE LONGA","UN ",0.459,0,1,1,1,2.64794
39675,"VD 15ML TAMPA LACRE","UN ",2.1593,"",1,1,1,14.0174
39677,"VD 30ML TAMPA LACRE","UN ",2.3759,"",1,1,1,15.42349
39702,"POTE 15 GOMAS-7G","UN ",3.1608,"",1,1,1,20.51878
39703,"POTE 60 GOMAS-7G","UN ",3.1608,"",1,1,1,20.51878
39744,"*RIBBON 110X74M RESINA PRETO","UN ",28.49,0,1,1,1,164.3571
39745,"*SACOLA NOORSKIN 220X120X300","UN ",5.83506,0,1,1,1,33.66211
39746,"*EMB VELUDO NOORSKIN 30X36CM","UN ",13.04,0,1,1,1,75.22698
39770,"*POTE PVC 500ML AMBAR 88MM","UN ",3.4385,0,1,1,1,19.8365
39771,"*POTE PVC 1000ML AMBAR 88MM","UN ",4.3585,0,1,1,1,25.14392
39772,"*TP POTE PVC 500/1000ML AMBAR","UN ",1.0815,5.7688,1,1,1,6.23896
39790,"*CX NOORSKIN AMOSTRA GRATIS","UN ",0.613,5.7688,1,1,1,3.53627
39830,"*INFORMATIVO FORMULA INFANTIL","UN ",1.08,0,1,1,1,6.23046
39831,"*DISCO POLEXAN TP FR PET R28","UN ",0.0341,5.7688,1,1,1,0.19672
39852,"*DISCO POLEXAN TP FR PET R24","UN ",0.0533,0,1,1,1,0.30748
39853,"*ETIQ TRANSPARENTE 30X10MM","UN ",0.07058,0,1,1,1,0.40717
39859,"*CANULA PIPETA 70MM GRADUADA","UN ",0.89,6.1292,1,1,1,5.45499
39887,"*ETIQ REDONDA VERDE 40MM","UN ",0.025,0,1,1,1,0.14422
39890,"*FR VD ROLLON 10ML AMBAR","UN ",1.61285,5.7688,1,1,1,9.30421
39891,"*TP INTERNA INSERTO FR ROLLON","UN ",0.645,5.7688,1,1,1,3.72088
39892,"*TP FR VD ROLLON 10ML PRETA","UN ",0.96785,0,1,1,1,5.58347
39900,"*ETIQ Nº3 40X10MM","UN ",0.05,0,1,1,1,0.28845
39902,"*ETIQ Nº4 40X10MM","UN ",0.05,0,1,1,1,0.28845
39903,"*ETIQ Nº4B 40X10MM","UN ",0.05,0,1,1,1,0.28845
39904,"*ETIQ Nº5 40X10MM","UN ",0.05,0,1,1,1,0.28845
39905,"FR VIDRO ROLLON 10ML (AMBAR)","UN ",12.695,1.5467,1,1,1,19.63536
39912,"*CX EMBARQUE NOORSKIN 51X24X11","UN ",4.063,0,1,1,1,23.4392
39920,"*CX FLACONETE 12ML 175X140X80","UN ",2.90838,5.7688,1,1,1,16.77786
39921,"*BERÇO FLACONETE 12ML C/ 30UN","UN ",0.69143,6.1807,1,1,1,4.27352
40002,"BISNAGA PRETA 60G - P/CALDA","UN ",2.8741,"",1,1,1,18.65762
40003,"BISNAGA PRETA 120G - P/CALDA","UN ",3.1316,"",1,1,1,20.32922
40027,"*DOSADOR 13ML HASTE LONGA","UN ",0.38872,0,1,1,1,2.2425
40176,"VD 20ML CONTA-GOTAS C.GRADUADA","UN ",2.9323,3.3712,1,1,1,9.88537
40180,"BISN ALUM. BCA 5G/ATE 15BISN","UN ",19.5433,3.5912,1,1,1,70.1839
40182,"BISN ALUM. BCA 5G/ATE 30BISN","UN ",35.8441,3.9159,1,1,1,140.36191
40183,"BISN ALUM. BCA 5G/ATE 60BISN","UN ",68.7601,4.083,1,1,1,280.74749
40199,"*CX ISOPOR 5 LTS","UN ",10.58,0,1,1,1,61.03539
40257,"*INFORMATIVO TESTOSTERONA","UN ",0.54,0,1,1,1,3.11523
40258,"*INFORMATIVO PROGESTERONA","UN ",0.54,0,1,1,1,3.11523
40259,"*INFORMATIVO PREGNENOLONE","UN ",0.54,0,1,1,1,3.11523
40260,"*INFORMATIVO ESTRIOL/ESTRADIOL","UN ",0.54,0,1,1,1,3.11523
40261,"*INFORMATIVO INDOL-3-CARBINOL","UN ",0.54,0,1,1,1,3.11523
40262,"*INFORMATIVO LACTOBACILLUS","UN ",0.54,0,1,1,1,3.11523
40274,"*VD CONTA GOTAS 20ML DERMA PRT","UN ",4.5,0,1,1,1,25.96023
40297,"VD CONTA GOTAS DERMATO 20ML","UN ",5.259,4.667,1,1,1,24.54375
40298,"*DOSADOR 9ML HASTE LONGA","UN ",0.2634,0,1,1,1,1.51954
40299,"*DOSADOR 60ML HASTE LONGA","UN ",0.55972,5.7688,1,1,1,3.22891
40300,"*ETIQ CONTROLADO 50X27MM","UN ",0.055,5.7688,1,1,1,0.31728
40301,"*ETIQ GELADEIRA 50X27MM","UN ",0.055,5.7688,1,1,1,0.31728
40310,"*INFORMATIVO MINOXIDIL-LIVRETO","UN ",2.18,0,1,1,1,12.57629
40315,"*SACO PLASTICO 60X100X0,020","KG ",21.9,0,1,1,1,126.33979
40491,"POTE CAPS VAGINAL C/10 APLIC","UN ",9.6216,2.4295,1,1,1,23.37568
40492,"POTE CAPS VAGINAL C/15 APLIC","UN ",12.5816,2.1263,1,1,1,26.75226
40493,"POTE CAPS VAGINAL C/30 APLIC","UN ",20.3466,1.8674,1,1,1,37.99524
40494,"POTE CAPS VAGINAL C/60 APLIC","UN ",38.1066,1.5256,1,1,1,58.13543
40495,"*INFORMATIVO CANABIDIOL-LIVRET","UN ",2.19,0,1,1,1,12.63398
40510,"*CANULA 80MM GRADUADA P/30ML","UN ",0.44,0,1,1,1,2.53833
40511,"VD 30ML CONTA-GOTAS C.GRADUADA","UN ",2.4173,"",1,1,1,15.69224
